method,ratio,user_id,trip_id,pred_center_id_rerun,pred_center_id_saved,_merge,exact_region_match
grid_full_prefix,0.5,144,20090724100436,25,25,both,True
grid_full_prefix,0.5,144,20090725012937,8,8,both,True
grid_full_prefix,0.5,144,20090726084226,0,0,both,True
grid_full_prefix,0.5,144,20090726235306,9,9,both,True
grid_full_prefix,0.5,144,20090727110936,8,8,both,True
grid_full_prefix,0.5,144,20090728000707,87,87,both,True
grid_full_prefix,0.5,144,20090729001633,16,16,both,True
grid_full_prefix,0.5,144,20090729235433,9,9,both,True
grid_full_prefix,0.5,144,20090730104305,8,8,both,True
grid_full_prefix,0.5,144,20090731024535,8,8,both,True
grid_full_prefix,0.5,144,20090731233637,4,4,both,True
grid_full_prefix,0.5,144,20090802001036,3,3,both,True
grid_full_prefix,0.5,144,20090802235254,9,9,both,True
grid_full_prefix,0.5,144,20090803110500,8,8,both,True
grid_full_prefix,0.5,144,20090803235536,25,25,both,True
grid_full_prefix,0.5,144,20090804110750,8,8,both,True
grid_full_prefix,0.5,144,20090808060826,16,16,both,True
grid_full_prefix,0.5,144,20090808220159,43,43,both,True
grid_full_prefix,0.5,144,20090810235059,25,25,both,True
grid_full_prefix,0.5,144,20090811104834,8,8,both,True
grid_full_prefix,0.5,144,20090812100836,8,8,both,True
grid_full_prefix,0.5,144,20090813010535,16,16,both,True
grid_full_prefix,0.5,144,20090815031237,8,8,both,True
grid_full_prefix,0.5,144,20090816234933,9,9,both,True
grid_full_prefix,0.5,144,20090818104808,8,8,both,True
grid_full_prefix,0.5,144,20090819002103,16,16,both,True
grid_full_prefix,0.5,144,20090819093007,8,8,both,True
grid_full_prefix,0.5,144,20090819225202,8,8,both,True
grid_full_prefix,0.5,144,20090821003737,25,25,both,True
grid_full_prefix,0.5,144,20090821110053,8,8,both,True
grid_full_prefix,0.5,144,20090822075806,7,7,both,True
grid_full_prefix,0.5,144,20090823034437,8,8,both,True
grid_full_prefix,0.5,144,20090824101938,8,8,both,True
grid_full_prefix,0.5,144,20090825034334,39,39,both,True
grid_full_prefix,0.5,144,20090825235926,96,96,both,True
grid_full_prefix,0.5,144,20090827005038,96,96,both,True
grid_full_prefix,0.5,144,20090827114400,96,96,both,True
grid_full_prefix,0.5,144,20090828022936,21,21,both,True
grid_full_prefix,0.5,144,20090828154632,8,8,both,True
grid_full_prefix,0.5,144,20090830022303,67,67,both,True
grid_full_prefix,0.5,144,20090830235305,25,25,both,True
grid_full_prefix,0.5,144,20090903014903,21,21,both,True
grid_full_prefix,0.5,144,20090904034156,19,19,both,True
grid_full_prefix,0.5,144,20090905032524,8,8,both,True
grid_full_prefix,0.5,144,20090906023103,16,16,both,True
grid_full_prefix,0.5,144,20090906092908,8,8,both,True
grid_full_prefix,0.5,144,20090908234759,9,9,both,True
grid_full_prefix,0.5,144,20090909110407,8,8,both,True
grid_full_prefix,0.5,144,20090910004838,16,16,both,True
grid_full_prefix,0.5,144,20090911113635,8,8,both,True
grid_full_prefix,0.5,144,20090912053533,8,8,both,True
grid_full_prefix,0.5,144,20090913065703,8,8,both,True
grid_full_prefix,0.5,144,20090916001807,16,16,both,True
grid_full_prefix,0.5,144,20090916104304,8,8,both,True
grid_full_prefix,0.5,144,20090916234959,9,9,both,True
grid_full_prefix,0.5,144,20090917101935,8,8,both,True
grid_full_prefix,0.5,144,20090917235434,16,16,both,True
grid_full_prefix,0.5,144,20090918063018,25,25,both,True
grid_full_prefix,0.5,144,20090920052628,8,8,both,True
grid_full_prefix,0.5,144,20090920234831,25,25,both,True
grid_full_prefix,0.5,144,20090921102607,8,8,both,True
grid_full_prefix,0.5,144,20090921234959,25,25,both,True
grid_full_prefix,0.5,144,20090922235636,20,20,both,True
grid_full_prefix,0.5,144,20090923101746,8,8,both,True
grid_full_prefix,0.5,144,20090924054331,8,8,both,True
grid_full_prefix,0.5,147,20110429211108,3,3,both,True
grid_full_prefix,0.5,147,20110503092256,1,1,both,True
grid_full_prefix,0.5,147,20110503211058,3,3,both,True
grid_full_prefix,0.5,147,20110504090804,1,1,both,True
grid_full_prefix,0.5,147,20110504222727,3,3,both,True
grid_full_prefix,0.5,147,20110505093137,1,1,both,True
grid_full_prefix,0.5,147,20110509090537,1,1,both,True
grid_full_prefix,0.5,147,20110509213336,3,3,both,True
grid_full_prefix,0.5,147,20110510091728,1,1,both,True
grid_full_prefix,0.5,147,20110510220025,3,3,both,True
grid_full_prefix,0.5,147,20110511090033,1,1,both,True
grid_full_prefix,0.5,147,20110511220208,3,3,both,True
grid_full_prefix,0.5,147,20110512092100,1,1,both,True
grid_full_prefix,0.5,147,20110512213721,3,3,both,True
grid_full_prefix,0.5,147,20110513085630,1,1,both,True
grid_full_prefix,0.5,147,20110515092153,1,1,both,True
grid_full_prefix,0.5,147,20110516213330,3,3,both,True
grid_full_prefix,0.5,147,20110517221041,3,3,both,True
grid_full_prefix,0.5,147,20110518210025,3,3,both,True
grid_full_prefix,0.5,147,20110519084458,1,1,both,True
grid_full_prefix,0.5,168,20110808223334,5,5,both,True
grid_full_prefix,0.5,168,20110809130404,1,1,both,True
grid_full_prefix,0.5,168,20110809223728,5,5,both,True
grid_full_prefix,0.5,168,20110810114128,1,1,both,True
grid_full_prefix,0.5,168,20110810230703,1,1,both,True
grid_full_prefix,0.5,168,20110811111352,1,1,both,True
grid_full_prefix,0.5,168,20110813021333,1,1,both,True
grid_full_prefix,0.5,168,20110814082752,0,0,both,True
grid_full_prefix,0.5,168,20110814223234,5,5,both,True
grid_full_prefix,0.5,168,20110815094533,1,1,both,True
grid_full_prefix,0.5,168,20110815223434,5,5,both,True
grid_full_prefix,0.5,168,20110816121403,1,1,both,True
grid_full_prefix,0.5,168,20110816223828,5,5,both,True
grid_full_prefix,0.5,168,20110817113458,1,1,both,True
grid_full_prefix,0.5,168,20110817223957,5,5,both,True
grid_full_prefix,0.5,168,20110818101352,1,1,both,True
grid_full_prefix,0.5,168,20110820061322,5,5,both,True
grid_full_prefix,0.5,168,20110821223758,5,5,both,True
grid_full_prefix,0.5,168,20110822115552,1,1,both,True
grid_full_prefix,0.5,168,20110822224028,5,5,both,True
grid_full_prefix,0.5,168,20110823095558,1,1,both,True
grid_full_prefix,0.5,168,20110823224234,5,5,both,True
grid_full_prefix,0.5,168,20110824134528,1,1,both,True
grid_full_prefix,0.5,168,20110824224328,5,5,both,True
grid_full_prefix,0.5,179,20081021012324,9,9,both,True
grid_full_prefix,0.5,179,20081021110030,0,0,both,True
grid_full_prefix,0.5,179,20081026014505,8,8,both,True
grid_full_prefix,0.5,179,20081026113752,0,0,both,True
grid_full_prefix,0.5,179,20081027012336,9,9,both,True
grid_full_prefix,0.5,179,20081027123634,0,0,both,True
grid_full_prefix,0.5,179,20081027124519,0,0,both,True
grid_full_prefix,0.5,179,20081101013523,0,0,both,True
grid_full_prefix,0.5,179,20081106023054,0,0,both,True
grid_full_prefix,0.5,179,20081107090836,0,0,both,True
grid_full_prefix,0.5,179,20081109014530,0,0,both,True
grid_full_prefix,0.5,179,20081109120329,0,0,both,True
grid_full_prefix,0.5,179,20081115015705,4,4,both,True
grid_full_prefix,0.5,179,20081115105653,0,0,both,True
grid_full_prefix,0.5,179,20081116065153,0,0,both,True
grid_full_prefix,0.5,179,20081117025429,0,0,both,True
grid_full_prefix,0.5,179,20081117030421,0,0,both,True
grid_full_prefix,0.5,179,20081129015805,0,0,both,True
grid_full_prefix,0.66,0,20090603064302,0,0,both,True
grid_full_prefix,0.66,0,20090604053730,15,15,both,True
grid_full_prefix,0.66,0,20090605012707,4,4,both,True
grid_full_prefix,0.66,0,20090606060037,4,4,both,True
grid_full_prefix,0.66,0,20090607075255,4,4,both,True
grid_full_prefix,0.66,0,20090607163831,0,0,both,True
grid_full_prefix,0.66,0,20090608060034,4,4,both,True
grid_full_prefix,0.66,0,20090609002030,4,4,both,True
grid_full_prefix,0.66,0,20090610062438,4,4,both,True
grid_full_prefix,0.66,0,20090610223636,11,11,both,True
grid_full_prefix,0.66,0,20090611221204,0,0,both,True
grid_full_prefix,0.66,0,20090612072227,4,4,both,True
grid_full_prefix,0.66,0,20090612220336,0,0,both,True
grid_full_prefix,0.66,0,20090614065303,0,0,both,True
grid_full_prefix,0.66,0,20090615055603,4,4,both,True
grid_full_prefix,0.66,0,20090615183206,0,0,both,True
grid_full_prefix,0.66,0,20090616054128,11,11,both,True
grid_full_prefix,0.66,0,20090618005931,0,0,both,True
grid_full_prefix,0.66,0,20090619004036,4,4,both,True
grid_full_prefix,0.66,0,20090620024527,0,0,both,True
grid_full_prefix,0.66,0,20090621101407,4,4,both,True
grid_full_prefix,0.66,0,20090622095432,0,0,both,True
grid_full_prefix,0.66,0,20090623043635,4,4,both,True
grid_full_prefix,0.66,0,20090623233404,0,0,both,True
grid_full_prefix,0.66,0,20090624070430,4,4,both,True
grid_full_prefix,0.66,0,20090624215736,0,0,both,True
grid_full_prefix,0.66,0,20090625041631,14,14,both,True
grid_full_prefix,0.66,0,20090626101307,4,4,both,True
grid_full_prefix,0.66,0,20090627025208,4,4,both,True
grid_full_prefix,0.66,0,20090627101821,4,4,both,True
grid_full_prefix,0.66,0,20090628005229,16,16,both,True
grid_full_prefix,0.66,0,20090629011630,4,4,both,True
grid_full_prefix,0.66,0,20090629173335,0,0,both,True
grid_full_prefix,0.66,0,20090630045606,4,4,both,True
grid_full_prefix,0.66,0,20090701044033,0,0,both,True
grid_full_prefix,0.66,0,20090701171936,4,4,both,True
grid_full_prefix,0.66,0,20090702022530,4,4,both,True
grid_full_prefix,0.66,0,20090703002800,0,0,both,True
grid_full_prefix,0.66,0,20090704042634,0,0,both,True
grid_full_prefix,0.66,0,20090705025307,0,0,both,True
grid_full_prefix,0.66,16,20081202110923,3,3,both,True
grid_full_prefix,0.66,16,20081203091735,4,4,both,True
grid_full_prefix,0.66,16,20081208003122,3,3,both,True
grid_full_prefix,0.66,16,20081209014205,3,3,both,True
grid_full_prefix,0.66,16,20081210004205,3,3,both,True
grid_full_prefix,0.66,16,20081210102335,3,3,both,True
grid_full_prefix,0.66,16,20081211005204,3,3,both,True
grid_full_prefix,0.66,16,20081212071854,0,0,both,True
grid_full_prefix,0.66,16,20081213085404,0,0,both,True
grid_full_prefix,0.66,16,20081214050759,3,3,both,True
grid_full_prefix,0.66,16,20081215004559,3,3,both,True
grid_full_prefix,0.66,16,20081216010805,3,3,both,True
grid_full_prefix,0.66,17,20090319050008,0,0,both,True
grid_full_prefix,0.66,17,20090319091136,0,0,both,True
grid_full_prefix,0.66,17,20090319124458,0,0,both,True
grid_full_prefix,0.66,17,20090320000946,3,3,both,True
grid_full_prefix,0.66,17,20090320004539,0,0,both,True
grid_full_prefix,0.66,17,20090321050356,1,1,both,True
grid_full_prefix,0.66,17,20090322052036,0,0,both,True
grid_full_prefix,0.66,17,20090323000531,0,0,both,True
grid_full_prefix,0.66,17,20090323145837,0,0,both,True
grid_full_prefix,0.66,17,20090323212145,54,54,both,True
grid_full_prefix,0.66,17,20090325000739,3,3,both,True
grid_full_prefix,0.66,17,20090326000154,1,1,both,True
grid_full_prefix,0.66,17,20090326113406,0,0,both,True
grid_full_prefix,0.66,17,20090327002511,0,0,both,True
grid_full_prefix,0.66,17,20090328041725,1,1,both,True
grid_full_prefix,0.66,17,20090329025818,0,0,both,True
grid_full_prefix,0.66,17,20090329235347,3,3,both,True
grid_full_prefix,0.66,17,20090330112458,3,3,both,True
grid_full_prefix,0.66,17,20090331235635,0,0,both,True
grid_full_prefix,0.66,17,20090401235303,3,3,both,True
grid_full_prefix,0.66,17,20090402235820,53,53,both,True
grid_full_prefix,0.66,17,20090403131503,0,0,both,True
grid_full_prefix,0.66,17,20090404020155,0,0,both,True
grid_full_prefix,0.66,17,20090405053007,1,1,both,True
grid_full_prefix,0.66,17,20090406060347,0,0,both,True
grid_full_prefix,0.66,17,20090406233133,1,1,both,True
grid_full_prefix,0.66,17,20090407122913,0,0,both,True
grid_full_prefix,0.66,17,20090407234410,3,3,both,True
grid_full_prefix,0.66,17,20090408235354,0,0,both,True
grid_full_prefix,0.66,17,20090409234539,0,0,both,True
grid_full_prefix,0.66,17,20090411000325,0,0,both,True
grid_full_prefix,0.66,17,20090412014730,0,0,both,True
grid_full_prefix,0.66,17,20090413000008,3,3,both,True
grid_full_prefix,0.66,17,20090413235216,0,0,both,True
grid_full_prefix,0.66,17,20090415234514,3,3,both,True
grid_full_prefix,0.66,17,20090416234739,0,0,both,True
grid_full_prefix,0.66,17,20090418014515,0,0,both,True
grid_full_prefix,0.66,17,20090419010400,0,0,both,True
grid_full_prefix,0.66,17,20090419130441,0,0,both,True
grid_full_prefix,0.66,17,20090420000026,0,0,both,True
grid_full_prefix,0.66,17,20090420110816,3,3,both,True
grid_full_prefix,0.66,17,20090420235733,3,3,both,True
grid_full_prefix,0.66,17,20090421124855,0,0,both,True
grid_full_prefix,0.66,17,20090421234946,1,1,both,True
grid_full_prefix,0.66,17,20090513094309,0,0,both,True
grid_full_prefix,0.66,17,20090513232947,1,1,both,True
grid_full_prefix,0.66,17,20090514090933,0,0,both,True
grid_full_prefix,0.66,17,20090515020800,3,3,both,True
grid_full_prefix,0.66,17,20090516010239,3,3,both,True
grid_full_prefix,0.66,17,20090517033915,0,0,both,True
grid_full_prefix,0.66,17,20090517054300,0,0,both,True
grid_full_prefix,0.66,17,20090519003045,3,3,both,True
grid_full_prefix,0.66,17,20090520231518,26,26,both,True
grid_full_prefix,0.66,17,20090521234308,0,0,both,True
grid_full_prefix,0.66,17,20090523022436,0,0,both,True
grid_full_prefix,0.66,17,20090524232403,0,0,both,True
grid_full_prefix,0.66,17,20090526051336,3,3,both,True
grid_full_prefix,0.66,17,20090528012914,5,5,both,True
grid_full_prefix,0.66,17,20090530054703,0,0,both,True
grid_full_prefix,0.66,17,20090531001952,0,0,both,True
grid_full_prefix,0.66,17,20090601000744,0,0,both,True
grid_full_prefix,0.66,17,20090601235202,1,1,both,True
grid_full_prefix,0.66,17,20090602131142,0,0,both,True
grid_full_prefix,0.66,17,20090603233338,0,0,both,True
grid_full_prefix,0.66,17,20090604232209,63,63,both,True
grid_full_prefix,0.66,17,20090607021214,0,0,both,True
grid_full_prefix,0.66,17,20090607234645,0,0,both,True
grid_full_prefix,0.66,17,20090608233046,0,0,both,True
grid_full_prefix,0.66,17,20090609233900,0,0,both,True
grid_full_prefix,0.66,17,20090610135201,0,0,both,True
grid_full_prefix,0.66,17,20090610232548,3,3,both,True
grid_full_prefix,0.66,17,20090611234447,66,66,both,True
grid_full_prefix,0.66,17,20090613010507,0,0,both,True
grid_full_prefix,0.66,17,20090613144446,0,0,both,True
grid_full_prefix,0.66,17,20090613231704,54,54,both,True
grid_full_prefix,0.66,17,20090614233331,0,0,both,True
grid_full_prefix,0.66,17,20090615233906,0,0,both,True
grid_full_prefix,0.66,17,20090617131111,3,3,both,True
grid_full_prefix,0.66,17,20090617235133,0,0,both,True
grid_full_prefix,0.66,17,20090618235545,3,3,both,True
grid_full_prefix,0.66,17,20090619234854,0,0,both,True
grid_full_prefix,0.66,17,20090621012524,1,1,both,True
grid_full_prefix,0.66,17,20090621094628,3,3,both,True
grid_full_prefix,0.66,17,20090623000214,3,3,both,True
grid_full_prefix,0.66,17,20090623141709,0,0,both,True
grid_full_prefix,0.66,17,20090624121832,3,3,both,True
grid_full_prefix,0.66,17,20090625014745,0,0,both,True
grid_full_prefix,0.66,17,20090625232715,0,0,both,True
grid_full_prefix,0.66,17,20090627012536,66,66,both,True
grid_full_prefix,0.66,17,20090628013245,0,0,both,True
grid_full_prefix,0.66,17,20090630001301,53,53,both,True
grid_full_prefix,0.66,17,20090702000608,3,3,both,True
grid_full_prefix,0.66,17,20090702094931,0,0,both,True
grid_full_prefix,0.66,17,20090703000110,0,0,both,True
grid_full_prefix,0.66,17,20090704063554,0,0,both,True
grid_full_prefix,0.66,19,20081208063648,4,4,both,True
grid_full_prefix,0.66,19,20081208093749,25,25,both,True
grid_full_prefix,0.66,19,20081208115451,0,0,both,True
grid_full_prefix,0.66,19,20081209002742,4,4,both,True
grid_full_prefix,0.66,19,20081209101839,0,0,both,True
grid_full_prefix,0.66,19,20081209125837,0,0,both,True
grid_full_prefix,0.66,19,20081209150349,0,0,both,True
grid_full_prefix,0.66,19,20081210051634,4,4,both,True
grid_full_prefix,0.66,19,20081210055142,6,6,both,True
grid_full_prefix,0.66,19,20081210062239,0,0,both,True
grid_full_prefix,0.66,19,20081210085203,0,0,both,True
grid_full_prefix,0.66,19,20081210093504,0,0,both,True
grid_full_prefix,0.66,19,20081211001406,4,4,both,True
grid_full_prefix,0.66,19,20081211024057,23,23,both,True
grid_full_prefix,0.66,19,20081211034454,5,5,both,True
grid_full_prefix,0.66,19,20081211044214,0,0,both,True
grid_full_prefix,0.66,19,20081213075114,25,25,both,True
grid_full_prefix,0.66,19,20081214002807,4,4,both,True
grid_full_prefix,0.66,19,20081214092748,4,4,both,True
grid_full_prefix,0.66,20,20111115013237,1,1,both,True
grid_full_prefix,0.66,20,20111116153831,0,0,both,True
grid_full_prefix,0.66,20,20111117020931,1,1,both,True
grid_full_prefix,0.66,20,20111118101629,1,1,both,True
grid_full_prefix,0.66,20,20111119042142,1,1,both,True
grid_full_prefix,0.66,20,20111119155101,0,0,both,True
grid_full_prefix,0.66,20,20111120161356,0,0,both,True
grid_full_prefix,0.66,20,20111121013035,1,1,both,True
grid_full_prefix,0.66,20,20111122014130,1,1,both,True
grid_full_prefix,0.66,20,20111122151957,0,0,both,True
grid_full_prefix,0.66,20,20111123154525,0,0,both,True
grid_full_prefix,0.66,20,20111124020829,1,1,both,True
grid_full_prefix,0.66,20,20111124154938,0,0,both,True
grid_full_prefix,0.66,20,20111125014422,1,1,both,True
grid_full_prefix,0.66,20,20111125152106,0,0,both,True
grid_full_prefix,0.66,20,20111128015322,1,1,both,True
grid_full_prefix,0.66,20,20111128151537,0,0,both,True
grid_full_prefix,0.66,20,20111129015531,1,1,both,True
grid_full_prefix,0.66,20,20111129151955,0,0,both,True
grid_full_prefix,0.66,20,20111130015030,1,1,both,True
grid_full_prefix,0.66,20,20111130151807,0,0,both,True
grid_full_prefix,0.66,20,20111130152335,0,0,both,True
grid_full_prefix,0.66,20,20111201020105,1,1,both,True
grid_full_prefix,0.66,20,20111202020153,1,1,both,True
grid_full_prefix,0.66,20,20111206145735,0,0,both,True
grid_full_prefix,0.66,20,20111209015635,1,1,both,True
grid_full_prefix,0.66,20,20111213143458,0,0,both,True
grid_full_prefix,0.66,20,20111220145401,0,0,both,True
grid_full_prefix,0.66,20,20111221014028,1,1,both,True
grid_full_prefix,0.66,20,20111221150308,0,0,both,True
grid_full_prefix,0.66,20,20111222021305,1,1,both,True
grid_full_prefix,0.66,20,20111223015835,1,1,both,True
grid_full_prefix,0.66,20,20111227051001,1,1,both,True
grid_full_prefix,0.66,24,20090318010336,3,3,both,True
grid_full_prefix,0.66,24,20090319051300,3,3,both,True
grid_full_prefix,0.66,24,20090319232505,3,3,both,True
grid_full_prefix,0.66,24,20090320092600,3,3,both,True
grid_full_prefix,0.66,24,20090321000237,3,3,both,True
grid_full_prefix,0.66,24,20090321235532,3,3,both,True
grid_full_prefix,0.66,24,20090322063047,3,3,both,True
grid_full_prefix,0.66,24,20090323232430,11,11,both,True
grid_full_prefix,0.66,24,20090325001055,3,3,both,True
grid_full_prefix,0.66,24,20090325232230,3,3,both,True
grid_full_prefix,0.66,24,20090512010704,3,3,both,True
grid_full_prefix,0.66,24,20090512231006,3,3,both,True
grid_full_prefix,0.66,24,20090514001608,3,3,both,True
grid_full_prefix,0.66,24,20090515051736,3,3,both,True
grid_full_prefix,0.66,24,20090516000230,3,3,both,True
grid_full_prefix,0.66,24,20090518010033,3,3,both,True
grid_full_prefix,0.66,24,20090519002637,11,11,both,True
grid_full_prefix,0.66,24,20090519231433,3,3,both,True
grid_full_prefix,0.66,24,20090520231037,3,3,both,True
grid_full_prefix,0.66,24,20090522012954,3,3,both,True
grid_full_prefix,0.66,24,20090523001107,3,3,both,True
grid_full_prefix,0.66,24,20090524061723,3,3,both,True
grid_full_prefix,0.66,24,20090525230436,4,4,both,True
grid_full_prefix,0.66,24,20090526104409,3,3,both,True
grid_full_prefix,0.66,25,20090511025404,0,0,both,True
grid_full_prefix,0.66,25,20090511074253,91,91,both,True
grid_full_prefix,0.66,25,20090511120543,0,0,both,True
grid_full_prefix,0.66,25,20090512000606,38,38,both,True
grid_full_prefix,0.66,25,20090512082957,41,41,both,True
grid_full_prefix,0.66,25,20090513013740,41,41,both,True
grid_full_prefix,0.66,25,20090513105350,41,41,both,True
grid_full_prefix,0.66,25,20090514000001,41,41,both,True
grid_full_prefix,0.66,25,20090514015739,41,41,both,True
grid_full_prefix,0.66,25,20090514025341,41,41,both,True
grid_full_prefix,0.66,25,20090514100158,41,41,both,True
grid_full_prefix,0.66,25,20090515000000,41,41,both,True
grid_full_prefix,0.66,25,20090516044805,115,115,both,True
grid_full_prefix,0.66,25,20090516061230,45,45,both,True
grid_full_prefix,0.66,25,20090516105352,115,115,both,True
grid_full_prefix,0.66,25,20090517010002,47,47,both,True
grid_full_prefix,0.66,25,20090517055402,51,51,both,True
grid_full_prefix,0.66,25,20090517092755,40,40,both,True
grid_full_prefix,0.66,25,20090517120000,44,44,both,True
grid_full_prefix,0.66,25,20090518101843,40,40,both,True
grid_full_prefix,0.66,25,20090518121117,40,40,both,True
grid_full_prefix,0.66,25,20090519013040,51,51,both,True
grid_full_prefix,0.66,25,20090519122006,40,40,both,True
grid_full_prefix,0.66,25,20090520000243,5,5,both,True
grid_full_prefix,0.66,25,20090520114811,0,0,both,True
grid_full_prefix,0.66,25,20090520234651,2,2,both,True
grid_full_prefix,0.66,25,20090521042205,0,0,both,True
grid_full_prefix,0.66,25,20090521053513,0,0,both,True
grid_full_prefix,0.66,25,20090521235502,2,2,both,True
grid_full_prefix,0.66,25,20090522042917,93,93,both,True
grid_full_prefix,0.66,25,20090523000115,2,2,both,True
grid_full_prefix,0.66,25,20090523044126,93,93,both,True
grid_full_prefix,0.66,25,20090524000415,2,2,both,True
grid_full_prefix,0.66,25,20090524042347,93,93,both,True
grid_full_prefix,0.66,25,20090524075447,0,0,both,True
grid_full_prefix,0.66,25,20090525000736,2,2,both,True
grid_full_prefix,0.66,25,20090525040854,0,0,both,True
grid_full_prefix,0.66,25,20090525074414,0,0,both,True
grid_full_prefix,0.66,25,20090525081250,0,0,both,True
grid_full_prefix,0.66,25,20090525235606,2,2,both,True
grid_full_prefix,0.66,25,20090526044933,93,93,both,True
grid_full_prefix,0.66,25,20090526084328,0,0,both,True
grid_full_prefix,0.66,25,20090526235709,2,2,both,True
grid_full_prefix,0.66,25,20090527045639,93,93,both,True
grid_full_prefix,0.66,25,20090527092852,0,0,both,True
grid_full_prefix,0.66,25,20090528000132,2,2,both,True
grid_full_prefix,0.66,25,20090528043016,0,0,both,True
grid_full_prefix,0.66,25,20090528074406,93,93,both,True
grid_full_prefix,0.66,25,20090528104309,0,0,both,True
grid_full_prefix,0.66,25,20090528123505,0,0,both,True
grid_full_prefix,0.66,25,20090529021453,2,2,both,True
grid_full_prefix,0.66,25,20090529044013,0,0,both,True
grid_full_prefix,0.66,25,20090529081236,93,93,both,True
grid_full_prefix,0.66,25,20090529100124,0,0,both,True
grid_full_prefix,0.66,25,20090530000803,2,2,both,True
grid_full_prefix,0.66,25,20090530092855,93,93,both,True
grid_full_prefix,0.66,25,20090531000007,2,2,both,True
grid_full_prefix,0.66,25,20090531090700,0,0,both,True
grid_full_prefix,0.66,25,20090601104724,0,0,both,True
grid_full_prefix,0.66,25,20090601113739,0,0,both,True
grid_full_prefix,0.66,25,20090601121555,0,0,both,True
grid_full_prefix,0.66,25,20090602041611,2,2,both,True
grid_full_prefix,0.66,25,20090602101840,93,93,both,True
grid_full_prefix,0.66,25,20090603033735,2,2,both,True
grid_full_prefix,0.66,25,20090603102054,0,0,both,True
grid_full_prefix,0.66,25,20090604040956,2,2,both,True
grid_full_prefix,0.66,25,20090604104645,0,0,both,True
grid_full_prefix,0.66,25,20090605035359,88,88,both,True
grid_full_prefix,0.66,25,20090605094502,93,93,both,True
grid_full_prefix,0.66,25,20090605112034,0,0,both,True
grid_full_prefix,0.66,25,20090606005515,2,2,both,True
grid_full_prefix,0.66,25,20090606093819,93,93,both,True
grid_full_prefix,0.66,25,20090606120215,0,0,both,True
grid_full_prefix,0.66,25,20090606234144,74,74,both,True
grid_full_prefix,0.66,25,20090607113902,5,5,both,True
grid_full_prefix,0.66,25,20090608005335,5,5,both,True
grid_full_prefix,0.66,25,20090609012637,5,5,both,True
grid_full_prefix,0.66,25,20090609090605,5,5,both,True
grid_full_prefix,0.66,25,20090609112946,5,5,both,True
grid_full_prefix,0.66,25,20090610023300,5,5,both,True
grid_full_prefix,0.66,25,20090610095604,34,34,both,True
grid_full_prefix,0.66,25,20090610170259,0,0,both,True
grid_full_prefix,0.66,25,20090611085512,10,10,both,True
grid_full_prefix,0.66,25,20090611113001,0,0,both,True
grid_full_prefix,0.66,25,20090612040740,0,0,both,True
grid_full_prefix,0.66,25,20090612064142,0,0,both,True
grid_full_prefix,0.66,25,20090612130630,0,0,both,True
grid_full_prefix,0.66,25,20090612145033,0,0,both,True
grid_full_prefix,0.66,25,20090614050830,0,0,both,True
grid_full_prefix,0.66,25,20090614085036,2,2,both,True
grid_full_prefix,0.66,25,20090614123454,0,0,both,True
grid_full_prefix,0.66,25,20090615074716,0,0,both,True
grid_full_prefix,0.66,25,20090615132630,0,0,both,True
grid_full_prefix,0.66,25,20090615142743,0,0,both,True
grid_full_prefix,0.66,25,20090616000900,2,2,both,True
grid_full_prefix,0.66,25,20090616093056,0,0,both,True
grid_full_prefix,0.66,25,20090617042939,2,2,both,True
grid_full_prefix,0.66,25,20090617104840,0,0,both,True
grid_full_prefix,0.66,25,20090618010806,2,2,both,True
grid_full_prefix,0.66,25,20090618064236,93,93,both,True
grid_full_prefix,0.66,25,20090619002314,0,0,both,True
grid_full_prefix,0.66,25,20090619023451,13,13,both,True
grid_full_prefix,0.66,25,20090620001440,2,2,both,True
grid_full_prefix,0.66,25,20090620035727,15,15,both,True
grid_full_prefix,0.66,25,20090620092630,93,93,both,True
grid_full_prefix,0.66,25,20090621005632,2,2,both,True
grid_full_prefix,0.66,25,20090621094130,93,93,both,True
grid_full_prefix,0.66,25,20090621130111,0,0,both,True
grid_full_prefix,0.66,25,20090622001245,0,0,both,True
grid_full_prefix,0.66,25,20090622050547,2,2,both,True
grid_full_prefix,0.66,25,20090622092840,5,5,both,True
grid_full_prefix,0.66,25,20090623012719,0,0,both,True
grid_full_prefix,0.66,25,20090623042946,15,15,both,True
grid_full_prefix,0.66,25,20090623085109,0,0,both,True
grid_full_prefix,0.66,25,20090623100934,5,5,both,True
grid_full_prefix,0.66,25,20090623133306,93,93,both,True
grid_full_prefix,0.66,25,20090623153918,2,2,both,True
grid_full_prefix,0.66,25,20090624024641,0,0,both,True
grid_full_prefix,0.66,25,20090624081836,0,0,both,True
grid_full_prefix,0.66,25,20090625000008,74,74,both,True
grid_full_prefix,0.66,25,20090625034002,0,0,both,True
grid_full_prefix,0.66,25,20090626071038,0,0,both,True
grid_full_prefix,0.66,25,20090626115640,0,0,both,True
grid_full_prefix,0.66,25,20090626142016,0,0,both,True
grid_full_prefix,0.66,25,20090627022716,88,88,both,True
grid_full_prefix,0.66,25,20090627065710,0,0,both,True
grid_full_prefix,0.66,25,20090628101336,0,0,both,True
grid_full_prefix,0.66,25,20090629002542,0,0,both,True
grid_full_prefix,0.66,25,20090629013154,0,0,both,True
grid_full_prefix,0.66,25,20090629081014,0,0,both,True
grid_full_prefix,0.66,25,20090630074500,0,0,both,True
